,ID,Drug,Resistant,Lineage
87937,R11_ano,eth,0,2.2.1
87950,R47_ano,eth,0,2.2.1
87963,S79_ano,eth,0,2.2.1
87976,R30_ano,eth,0,2.2.1
87989,R102_ano,eth,0,2.2.1
88002,R91_ano,eth,0,2.2.1
88015,R81_ano,eth,0,2.2.1
88028,R32_ano,eth,0,2.2.1
88041,S29_ano,eth,0,2.2.1
88054,R16_ano,eth,0,2.2.1
88067,S47_ano,eth,0,2.2.1
88132,S96_ano,eth,0,2.2.1
88158,R66_ano,eth,0,2.2.1
88184,S11_ano,eth,0,2.2.1
88197,S53_ano,eth,0,2.2.1
88210,S81_ano,eth,0,2.2.1
88236,S25_ano,eth,0,2.2.1
88249,R9_ano,eth,0,2.2.1
88262,R99_ano,eth,0,2.2.1
88288,S39_ano,eth,0,2.2.1
88314,R35_ano,eth,0,2.2.1
88327,S2_ano,eth,0,2.2.1
88340,R36_ano,eth,0,2.2.1
88353,S55_ano,eth,0,2.2.1
88379,R33_ano,eth,0,2.2.1
88392,S31_ano,eth,0,2.2.1
88418,S56_ano,eth,0,2.2.1
88431,S59_ano,eth,0,2.2.1
88444,S97_ano,eth,0,2.2.1
88470,S80_ano,eth,0,2.2.1
88483,R59_ano,eth,0,2.2.1
88496,S74_ano,eth,0,2.2.1
88509,S65_ano,eth,0,2.2.1
88522,S6_ano,eth,0,2.2.1
88535,R51_ano,eth,0,2.2.1
88548,S45_ano,eth,0,2.2.1
88561,R13_ano,eth,0,2.2.1
88574,S36_ano,eth,0,2.2.1
88587,R31_ano,eth,0,2.2.1
88613,S60_ano,eth,0,2.2.1
88639,R24_ano,eth,0,2.2.1
88691,S34_ano,eth,0,2.2.1
88730,S72_ano,eth,0,2.2.1
88743,S9_ano,eth,0,2.2.1
88769,S24_ano,eth,0,2.2.1
88782,R93_ano,eth,0,2.2.1
88795,S42_ano,eth,0,2.2.1
88808,S18_ano,eth,0,2.2.1
88821,R25_ano,eth,0,2.2.1
88873,R117_ano,eth,0,2.2.1
88886,R54_ano,eth,0,2.2.1
88899,S67_ano,eth,0,2.2.1
88912,S58_ano,eth,0,2.2.1
88925,R112_ano,eth,0,2.2.1
88938,R76_ano,eth,0,2.2.1
88951,S86_ano,eth,0,2.2.1
88964,R75_ano,eth,0,2.2.1
88990,R110_ano,eth,0,2.2.1
89016,R97_ano,eth,0,2.2.1
89029,R38_ano,eth,0,2.2.1
89042,R21_ano,eth,0,2.2.1
89068,R42_ano,eth,0,2.2.1
89107,R29_ano,eth,0,2.2.1
89133,S84_ano,eth,0,2.2.1
89146,S87_ano,eth,0,2.2.1
89185,S70_ano,eth,0,2.2.1
89198,S63_ano,eth,0,2.2.1
89211,S16_ano,eth,0,2.2.1
89224,R40_ano,eth,0,2.2.1
89237,S88_ano,eth,0,2.2.1
89250,S17_ano,eth,0,2.2.1
89263,R109_ano,eth,0,2.2.1
89289,S62_ano,eth,0,2.2.1
89315,R60_ano,eth,0,2.2.1
89328,S20_ano,eth,0,2.2.1
89367,R12_ano,eth,0,2.2.1
89393,R41_ano,eth,0,2.2.1
89419,R96_ano,eth,0,2.2.1
89432,R94_ano,eth,0,2.2.1
89445,S15_ano,eth,0,2.2.1
89458,S101_ano,eth,0,2.2.1
89471,R27_ano,eth,0,2.2.1
89484,S69_ano,eth,0,2.2.1
89510,R6_ano,eth,0,2.2.1
89523,R77_ano,eth,0,2.2.1
89536,S8_ano,eth,0,2.2.1
89562,R115_ano,eth,0,2.2.1
89575,R62_ano,eth,0,2.2.1
89588,R37_ano,eth,0,2.2.1
89601,S75_ano,eth,0,2.2.1
89627,S52_ano,eth,0,2.2.1
89653,S30_ano,eth,0,2.2.1
89666,S51_ano,eth,0,2.2.1
89679,R63_ano,eth,0,2.2.1
89692,S100_ano,eth,0,2.2.1
89705,R22_ano,eth,0,2.2.1
89731,S68_ano,eth,0,2.2.1
89770,S98_ano,eth,0,2.2.1
89796,R79_ano,eth,0,2.2.1
89809,R65_ano,eth,0,2.2.1
89822,R53_ano,eth,0,2.2.1
89835,S54_ano,eth,0,2.2.1
89861,1909034001,eth,0,2.2.1
91174,1909034001.annotate,eth,0,2.2.1
91343,1_S14_L001_R2_001,eth,0,2.2.1
91356,1_S14_L001_R1_001,eth,0,2.2.1
92760,TB-MoldovaSeq-DNA020-75_S20_ndc,eth,0,2.2.1
92786,TB-MoldovaSeq-DNA0227-4268_S37_ndc,eth,0,2.2.1
92838,TB-MoldovaSeq-DNA022-181_S22_ndc,eth,0,2.2.1
92890,TB-MoldovaSeq-DNA0327-5703_S330_ndc,eth,0,2.2.1
92903,TB-MoldovaSeq-DNA0201-1202_S11__ndc,eth,0,2.2.1
92916,TB-MoldovaSeq-DNA165-1641_S166_ndc,eth,0,2.2.1
92929,TB-MoldovaSeq-DNA0202-2452_S12__ndc,eth,0,2.2.1
93007,TB-MoldovaSeq-DNA070-1319_S70_ndc,eth,0,2.2.1
93072,TB-MoldovaSeq-DNA044-512_S44_ndc,eth,0,2.2.1
93098,TB-MoldovaSeq-DNA036-246_S36_ndc,eth,0,2.2.1
93111,TB-MoldovaSeq-DNA054-1019_S54_ndc,eth,0,2.2.1
93124,TB-MoldovaSeq-DNA083-764_S83_ndc,eth,0,2.2.1
93163,TB-MoldovaSeq-DNA075-525_S75_ndc,eth,0,2.2.1
93176,TB-MoldovaSeq-DNA163-1145_S164_ndc,eth,0,2.2.1
93202,TB-MoldovaSeq-DNA179-2174_S180_ndc,eth,0,2.2.1
93215,TB-MoldovaSeq-DNA0229-3379_S39_ndc,eth,0,2.2.1
93267,TB-MoldovaSeq-DNA0217-5425_S27_ndc,eth,0,2.2.1
93293,TB-MoldovaSeq-DNA073-475_S73_ndc,eth,0,2.2.1
93319,TB-MoldovaSeq-DNA015-360_S15_ndc,eth,0,2.2.1
93345,TB-MoldovaSeq-DNA0326-4164_S329_ndc,eth,0,2.2.1
93384,TB-MoldovaSeq-DNA061-706_S61_ndc,eth,0,2.2.1
93410,TB-MoldovaSeq-DNA084-778_S84_ndc,eth,0,2.2.1
93423,TB-MoldovaSeq-DNA0250-3578_S60_ndc,eth,0,2.2.1
93449,TB-MoldovaSeq-DNA067-554_S67_ndc,eth,0,2.2.1
93566,TB-MoldovaSeq-DNA038-357_S38_ndc,eth,0,2.2.1
93618,TB-MoldovaSeq-DNA0307-5315_S310_ndc,eth,0,2.2.1
93631,TB-MoldovaSeq-DNA079-542_S79_ndc,eth,0,2.2.1
93644,TB-MoldovaSeq-DNA029-42_S29_ndc,eth,0,2.2.1
93657,TB-MoldovaSeq-DNA0193-2589_S3_ndc,eth,0,2.2.1
93670,TB-MoldovaSeq-DNA047-668_S47_ndc,eth,0,2.2.1
93761,TB-MoldovaSeq-DNA189-3008_S190_ndc,eth,0,2.2.1
93774,TB-MoldovaSeq-DNA161-1157_S162_ndc,eth,0,2.2.1
93813,TB-MoldovaSeq-DNA0224-2122_S34_ndc,eth,0,2.2.1
93826,TB-MoldovaSeq-DNA190-2594_S191_ndc,eth,0,2.2.1
93865,TB-MoldovaSeq-DNA0300-2084_S303_ndc,eth,0,2.2.1
93878,TB-MoldovaSeq-DNA064-501_S64_ndc,eth,0,2.2.1
93969,TB-MoldovaSeq-DNA0265-3139_S75_ndc,eth,0,2.2.1
93995,TB-MoldovaSeq-DNA058-486_S58_ndc,eth,0,2.2.1
94034,TB-MoldovaSeq-DNA0309-5304_S312_ndc,eth,0,2.2.1
94086,TB-MoldovaSeq-DNA080-523_S80_ndc,eth,0,2.2.1
94099,TB-MoldovaSeq-DNA039-365_S39_ndc,eth,0,2.2.1
94138,TB-MoldovaSeq-DNA0243-3742_S53_ndc,eth,0,2.2.1
94151,TB-MoldovaSeq-DNA059-526_S59_ndc,eth,0,2.2.1
94177,TB-MoldovaSeq-DNA0304-5778_S307_ndc,eth,0,2.2.1
94229,TB-MoldovaSeq-DNA049-220_S49_ndc,eth,0,2.2.1
94242,TB-MoldovaSeq-DNA0237-3588_S47_ndc,eth,0,2.2.1
94307,TB-MoldovaSeq-DNA0232-2994_S42_ndc,eth,0,2.2.1
94320,TB-MoldovaSeq-DNA180-2298_S181_ndc,eth,0,2.2.1
94359,TB-MoldovaSeq-DNA187-3011_S188_ndc,eth,0,2.2.1
94398,TB-MoldovaSeq-DNA0207-2369_S17__ndc,eth,0,2.2.1
94424,TB-MoldovaSeq-DNA051-393_S51_ndc,eth,0,2.2.1
94450,TB-MoldovaSeq-DNA018-352_S18_ndc,eth,0,2.2.1
94463,TB-MoldovaSeq-DNA003-543_S3_ndc,eth,0,2.2.1
94489,TB-MoldovaSeq-DNA0231-3743_S41_ndc,eth,0,2.2.1
94502,TB-MoldovaSeq-DNA046-622_S46_ndc,eth,0,2.2.1
94515,TB-MoldovaSeq-DNA0275-4965_S85_ndc,eth,0,2.2.1
94567,TB-MoldovaSeq-DNA166-2098_S167_ndc,eth,0,2.2.1
94580,TB-MoldovaSeq-DNA008-549_S8_ndc,eth,0,2.2.1
94619,TB-MoldovaSeq-DNA007-541_S7_ndc,eth,0,2.2.1
94658,TB-MoldovaSeq-DNA055-99_S55_ndc,eth,0,2.2.1
94671,TB-MoldovaSeq-DNA056-452_S56_ndc,eth,0,2.2.1
94697,TB-MoldovaSeq-DNA050-353_S50_ndc,eth,0,2.2.1
94710,TB-MoldovaSeq-DNA174-2305_S175_ndc,eth,0,2.2.1
94775,TB-MoldovaSeq-DNA0262-3519_S72_ndc,eth,0,2.2.1
94788,TB-MoldovaSeq-DNA0230-5545_S40_ndc,eth,0,2.2.1
94801,TB-MoldovaSeq-DNA0297-3404_S300_ndc,eth,0,2.2.1
94814,TB-MoldovaSeq-DNA088-806_S88_ndc,eth,0,2.2.1
94827,TB-MoldovaSeq-DNA0200-2023_S10__ndc,eth,0,2.2.1
94840,TB-MoldovaSeq-DNA0282-3887_S92_ndc,eth,0,2.2.1
94866,TB-MoldovaSeq-DNA089-788_S89_ndc,eth,0,2.2.1
94879,TB-MoldovaSeq-DNA027-35_S27_ndc,eth,0,2.2.1
94892,TB-MoldovaSeq-DNA0249-3687_S59_ndc,eth,0,2.2.1
94905,TB-MoldovaSeq-DNA0235-4740_S45_ndc,eth,0,2.2.1
94970,TB-MoldovaSeq-DNA0208-2207_S18__ndc,eth,0,2.2.1
95009,TB-MoldovaSeq-DNA001-647_S1_ndc,eth,0,2.2.1
95048,TB-MoldovaSeq-DNA0195-2337_S5_ndc,eth,0,2.2.1
95087,TB-MoldovaSeq-DNA0218-4275_S28_ndc,eth,0,2.2.1
95165,TB-MoldovaSeq-DNA0260-3533_S70_ndc,eth,0,2.2.1
95230,TB-MoldovaSeq-DNA006-563_S6_ndc,eth,0,2.2.1
95256,TB-MoldovaSeq-DNA188-2947_S189_ndc,eth,0,2.2.1
95295,TB-MoldovaSeq-DNA171-2227_S172_ndc,eth,0,2.2.1
95308,TB-MoldovaSeq-DNA0214-3901_S24_ndc,eth,0,2.2.1
95321,TB-MoldovaSeq-DNA0321-5415_S324_ndc,eth,0,2.2.1
95347,TB-MoldovaSeq-DNA0264-3410_S74_ndc,eth,0,2.2.1
95386,TB-MoldovaSeq-DNA169-2297_S170_ndc,eth,0,2.2.1
95399,TB-MoldovaSeq-DNA0331-5057_S334_ndc,eth,0,2.2.1
95438,TB-MoldovaSeq-DNA017-15_S17_ndc,eth,0,2.2.1
95451,TB-MoldovaSeq-DNA078-354_S78_ndc,eth,0,2.2.1
95464,TB-MoldovaSeq-DNA076-603_S76_ndc,eth,0,2.2.1
95503,TB-MoldovaSeq-DNA176-2331_S177_ndc,eth,0,2.2.1
95516,TB-MoldovaSeq-DNA167-2578_S168_ndc,eth,0,2.2.1
95594,TB-MoldovaSeq-DNA0245-3474_S55_ndc,eth,0,2.2.1
95620,TB-MoldovaSeq-DNA021-106_S21_ndc,eth,0,2.2.1
95633,TB-MoldovaSeq-DNA096-134_S97_ndc,eth,0,2.2.1
95646,TB-MoldovaSeq-DNA0239-4349_S49_ndc,eth,0,2.2.1
95672,TB-MoldovaSeq-DNA0279-3622_S89_ndc,eth,0,2.2.1
95763,TB-MoldovaSeq-DNA0255-3062_S65_ndc,eth,0,2.2.1
95776,TB-MoldovaSeq-DNA183-708_S184_ndc,eth,0,2.2.1
95789,TB-MoldovaSeq-DNA191-2977_S1_ndc,eth,0,2.2.1
95815,TB-MoldovaSeq-DNA011-125_S11_ndc,eth,0,2.2.1
95828,TB-MoldovaSeq-DNA0274-3861_S98_ndc,eth,0,2.2.1
95867,TB-MoldovaSeq-DNA025-11_S25_ndc,eth,0,2.2.1
95880,TB-MoldovaSeq-DNA0273-3926_S97_ndc,eth,0,2.2.1
98883,1773.18521_res,eth,0,2.2.1
98987,1417017.3_res,eth,0,2.2.1
99013,1773.21219_res,eth,0,2.2.1
99156,1773.21458_res,eth,0,2.2.1
99221,1773.21315_res,eth,0,2.2.1
99546,1773.21167_res,eth,0,2.2.1
101067,1773.201_sus,eth,0,2.2.1
101145,1422092.3_sus,eth,0,2.2.1
101626,1422013.3_sus,eth,0,2.2.1
101795,1733.1033_res,eth,0,2.2.1
101808,1733.1446_res,eth,0,2.2.1
101821,1733.3134_res,eth,0,2.2.1
101860,1733.2251_res,eth,0,2.2.1
101912,1733.6149_res,eth,0,2.2.1
101925,1733.1472_res,eth,0,2.2.1
101938,1733.2244_res,eth,0,2.2.1
101964,1733.3061_res,eth,0,2.2.1
102029,1733.1298_res,eth,0,2.2.1
102042,1733.2934_res,eth,0,2.2.1
102107,1733.2899_res,eth,0,2.2.1
102120,1733.2067_res,eth,0,2.2.1
102185,1733.2496_res,eth,0,2.2.1
102211,1733.5757_res,eth,0,2.2.1
102224,1733.1135_res,eth,0,2.2.1
102289,1733.2136_res,eth,0,2.2.1
102302,1733.1151_res,eth,0,2.2.1
102315,1733.3415_res,eth,0,2.2.1
102367,1733.1519_res,eth,0,2.2.1
102380,1733.1044_res,eth,0,2.2.1
102471,1733.1700_res,eth,0,2.2.1
102562,1324253.3_res,eth,0,2.2.1
102601,1733.2290_res,eth,0,2.2.1
102614,1733.2266_res,eth,0,2.2.1
102692,1733.2148_res,eth,0,2.2.1
102770,1733.5951_res,eth,0,2.2.1
102809,1733.2258_res,eth,0,2.2.1
102822,1733.1687_res,eth,0,2.2.1
102952,1733.2538_res,eth,0,2.2.1
102965,1733.5137_res,eth,0,2.2.1
102978,1733.2901_res,eth,0,2.2.1
103056,1733.2293_res,eth,0,2.2.1
103069,1733.1310_res,eth,0,2.2.1
103121,1733.1343_res,eth,0,2.2.1
103134,1733.2272_res,eth,0,2.2.1
103186,1733.1387_res,eth,0,2.2.1
103199,1733.4123_res,eth,0,2.2.1
103251,1733.2229_res,eth,0,2.2.1
103264,1733.1280_res,eth,0,2.2.1
103303,1733.1511_res,eth,0,2.2.1
103329,1733.1496_res,eth,0,2.2.1
103342,1733.1013_res,eth,0,2.2.1
103368,1733.2172_res,eth,0,2.2.1
103407,1733.1180_res,eth,0,2.2.1
103472,1733.2144_res,eth,0,2.2.1
103511,1733.2344_res,eth,0,2.2.1
103524,1733.1411_res,eth,0,2.2.1
103862,TB-111-16572-19_S15_R.all,eth,0,2.2.1
103901,TB-111-18713-19_S37_R.all,eth,0,2.2.1
103914,TB-111-19582-19_S146_R.all,eth,0,2.2.1
103927,TB-111-16720-19_S134_R.all,eth,0,2.2.1
103940,TB-111-18605-19_S71_R.all,eth,0,2.2.1
104044,TB-111-19482-18_S74_R.all,eth,0,2.2.1
104187,TB-111-16810-18_S139_R.all,eth,0,2.2.1
104226,TB-111-20536-19_S46_R.all,eth,0,2.2.1
104239,TB-111-20347-18_S24_R.all,eth,0,2.2.1
104265,TB-111-18763-18-138_S32_R.all,eth,0,2.2.1
104317,TB-111-17754-19_S287_R.all,eth,0,2.2.1
104343,TB-111-20505-18_S19_R.all,eth,0,2.2.1
104434,TB-111-17963-18-138_S99_R.all,eth,0,2.2.1
104460,TB-111-18741-18_S88_R.all,eth,0,2.2.1
104499,TB-111-15824-18_S139_R.all,eth,0,2.2.1
104564,TB-111-17835-18_S147_R.all,eth,0,2.2.1
104603,TB-111-16816-19_S103_R.all,eth,0,2.2.1
104629,TB-111-19687-18_S122_R.all,eth,0,2.2.1
104668,TB-111-19502-19_S136_R.all,eth,0,2.2.1
104681,TB-111-22620-18F_S223_R.all,eth,0,2.2.1
104694,TB-111-17888-18_S150_R.all,eth,0,2.2.1
104733,TB-111-17750-19_S63_R.all,eth,0,2.2.1
104746,TB-111-19471-18_S130_R.all,eth,0,2.2.1
104759,TB-111-20522-18_S46_R.all,eth,0,2.2.1
104785,TB-111-23190-18F_S230_R.all,eth,0,2.2.1
104811,TB-111-24231-18F_S20_R.all,eth,0,2.2.1
104824,TB-111-23185-18F_S39_R.all,eth,0,2.2.1
104876,TB-111-23559-18F_S30_R.all,eth,0,2.2.1
104889,TB-111-18597-19_S55_R.all,eth,0,2.2.1
104902,TB-111-22750-18F_S233_R.all,eth,0,2.2.1
104941,TB-111-16773-18_S137_R.all,eth,0,2.2.1
104967,TB-111-17901-18_S118_R.all,eth,0,2.2.1
105019,TB-111-17702-18_S82_R.all,eth,0,2.2.1
105045,TB-111-22820-18F_S27_R.all,eth,0,2.2.1
105058,TB-111-15806-18-138_S35_R.all,eth,0,2.2.1
105110,TB-111-24254-18F_S32_R.all,eth,0,2.2.1
105136,TB-111-18825-19_S38_R.all,eth,0,2.2.1
105149,TB-111-17854-18_S98_R.all,eth,0,2.2.1
105240,TB-111-24592-18F_S225_R.all,eth,0,2.2.1
105253,TB-111-20401-19_S164_R.all,eth,0,2.2.1
105279,TB-111-19444-19_S87_R.all,eth,0,2.2.1
105292,TB-111-20450-18_S44_R.all,eth,0,2.2.1
105344,TB-111-20345-19_S159_R.all,eth,0,2.2.1
105357,TB-111-17913-18_S124_R.all,eth,0,2.2.1
105435,TB-111-19502-18_S100_R.all,eth,0,2.2.1
105500,TB-111-16668-18-138_S124_R.all,eth,0,2.2.1
1825,1773.20452_sus,eth,1,2.2.1
2228,1773.18209_sus,eth,1,2.2.1
2410,1773.20514_sus,eth,1,2.2.1
2891,1773.18219_sus,eth,1,2.2.1
3060,1773.20504_sus,eth,1,2.2.1
3086,1438867.3_sus,eth,1,2.2.1
6622,1773.18248_res,eth,1,2.2.1
6661,1773.18237_res,eth,1,2.2.1
6869,1773.18250_res,eth,1,2.2.1
6934,1773.18265_res,eth,1,2.2.1
6973,1773.18285_res,eth,1,2.2.1
7519,1773.18275_res,eth,1,2.2.1
7610,1773.18255_res,eth,1,2.2.1
7636,1773.18245_res,eth,1,2.2.1
7792,1773.18253_res,eth,1,2.2.1
7857,1773.18268_res,eth,1,2.2.1
8793,1773.21428_sus,eth,1,2.2.1
9222,1773.21218_sus,eth,1,2.2.1
9235,1773.21248_sus,eth,1,2.2.1
9352,1773.21490_sus,eth,1,2.2.1
9443,1773.21376_sus,eth,1,2.2.1
9937,1773.21344_sus,eth,1,2.2.1
9976,1773.21280_sus,eth,1,2.2.1
10015,1773.21336_sus,eth,1,2.2.1
14825,01R1505,eth,1,2.2.1
15501,01R0774,eth,1,2.2.1
16333,1397897.3_sus,eth,1,2.2.1
16840,1397907.3_sus,eth,1,2.2.1
16944,TB-333-2223-19_S7_R.all,eth,1,2.2.1
17009,TB-222-975-19-138_S3_R.all,eth,1,2.2.1
17568,TB-222-42-18_S152_R.all,eth,1,2.2.1
18036,TB-222-4414-18_S88_R.all,eth,1,2.2.1
19297,TB-222-2036-18_S148_R.all,eth,1,2.2.1
20922,TB-333-3095-19-138_S55_R.all,eth,1,2.2.1
21338,TB-333-3095-19-138_S126_R.all,eth,1,2.2.1
22066,TB-333-1104-19_S79_R.all,eth,1,2.2.1
22404,TB-222-2111-19_S92_R.all,eth,1,2.2.1
22677,TB-222-494-19_S53_R.all,eth,1,2.2.1
22898,TB-333-1097-19_S74_R.all,eth,1,2.2.1
22950,TB-333-1821-19_S187_R.all,eth,1,2.2.1
24523,TB-333-1869-19_S83_R.all,eth,1,2.2.1
25992,X5094_ano_flt,eth,1,2.2.1
26291,X2754_ano_flt,eth,1,2.2.1
26603,X2548_ano_flt,eth,1,2.2.1
27656,X2660_ano_flt,eth,1,2.2.1
28163,X2307_ano_flt,eth,1,2.2.1
28254,X2571_ano_flt,eth,1,2.2.1
28397,X2612_ano_flt,eth,1,2.2.1
28813,X2764_ano_flt,eth,1,2.2.1
29359,X2730_ano_flt,eth,1,2.2.1
29476,X2713_ano_flt,eth,1,2.2.1
29528,X910_ano_flt,eth,1,2.2.1
29879,X2495_ano_flt,eth,1,2.2.1
30217,X2685_ano_flt,eth,1,2.2.1
31049,1773.20521_res,eth,1,2.2.1
31231,1773.20518_res,eth,1,2.2.1
31855,1773.20482_sus,eth,1,2.2.1
32661,1295803.3_sus,eth,1,2.2.1
33493,1324222.3_sus,eth,1,2.2.1
33662,1733.10175_sus,eth,1,2.2.1
33831,1733.1438_sus,eth,1,2.2.1
36158,X1081_ano_flt,eth,1,2.2.1
36392,02R1641,eth,1,2.2.1
36730,1397884.3_sus,eth,1,2.2.1
38160,1773.21491_sus,eth,1,2.2.1
38238,1773.21529_sus,eth,1,2.2.1
38316,1773.21292_sus,eth,1,2.2.1
38472,1773.21481_sus,eth,1,2.2.1
38797,1773.21461_sus,eth,1,2.2.1
39057,1773.21449_sus,eth,1,2.2.1
39239,1773.21356_sus,eth,1,2.2.1
39265,1773.21305_sus,eth,1,2.2.1
39291,1773.21521_sus,eth,1,2.2.1
39395,1773.21538_sus,eth,1,2.2.1
41592,TB-111-21513-19_S91_R.all,eth,1,2.2.1
42983,TB-111-18094-18_S125_R.all,eth,1,2.2.1
43620,TB-111-4492-19_S271_R.all,eth,1,2.2.1
45752,TB-111-7718-18_S189_R.all,eth,1,2.2.1
45921,TB-111-5264-18_S2_R.all,eth,1,2.2.1
46051,TB-111-19142-19_S123_R.all,eth,1,2.2.1
46259,TB-111-2947-19-138_S122_R.all,eth,1,2.2.1
46454,TB-111-16380-18_S12_R.all,eth,1,2.2.1
48807,TB-111-3843-19_S269_R.all,eth,1,2.2.1
49964,TB-444-1359-18_S186_R.all,eth,1,2.2.1
50757,TB-111-16969-18_S136_R.all,eth,1,2.2.1
51043,TB-111-20151-19_S135_R.all,eth,1,2.2.1
51992,TB-111-4097-19_S182_R.all,eth,1,2.2.1
52590,TB-111-2947-19-138_S53_R.all,eth,1,2.2.1
53162,TB-111-7296-19_S106_R.all,eth,1,2.2.1
54267,1295726.3_res,eth,1,2.2.1
54462,1295727.3_res,eth,1,2.2.1
54631,1397855.3_res,eth,1,2.2.1
58635,1423534.3_res,eth,1,2.2.1
59350,1423504.3_res,eth,1,2.2.1
59389,1421944.3_res,eth,1,2.2.1
59493,1400870.3_res,eth,1,2.2.1
59753,1427200.3_res,eth,1,2.2.1
60000,1733.10610_res,eth,1,2.2.1
61404,1733.6731_res,eth,1,2.2.1
61664,1733.8964_res,eth,1,2.2.1
61755,1733.7368_res,eth,1,2.2.1
61781,1733.9877_res,eth,1,2.2.1
61807,1733.9881_res,eth,1,2.2.1
61872,1733.7130_res,eth,1,2.2.1
62067,1733.6932_res,eth,1,2.2.1
62262,1733.7713_res,eth,1,2.2.1
62717,R2_ano,eth,1,2.2.1
62938,1733.9930_res,eth,1,2.2.1
62990,1733.8992_res,eth,1,2.2.1
63042,1773.21379_res,eth,1,2.2.1
63146,1733.8675_res,eth,1,2.2.1
63237,1733.7694_res,eth,1,2.2.1
63289,1733.9949_res,eth,1,2.2.1
63328,1733.7525_res,eth,1,2.2.1
63497,1773.15038_res,eth,1,2.2.1
63510,1733.7586_res,eth,1,2.2.1
63549,1733.7122_res,eth,1,2.2.1
63692,1733.9082_res,eth,1,2.2.1
63731,1733.8804_res,eth,1,2.2.1
63978,1733.8760_res,eth,1,2.2.1
63991,1733.6465_res,eth,1,2.2.1
64082,1773.21270_res,eth,1,2.2.1
64329,1733.7563_res,eth,1,2.2.1
64342,1733.7792_res,eth,1,2.2.1
64381,1773.21192_res,eth,1,2.2.1
64498,1733.9052_res,eth,1,2.2.1
64563,1733.8841_res,eth,1,2.2.1
64589,1733.6542_res,eth,1,2.2.1
64797,1733.7420_res,eth,1,2.2.1
64810,1733.7063_res,eth,1,2.2.1
64992,TB-444-6199-18_S51_R.all,eth,1,2.2.1
65499,X1343_ano_flt,eth,1,2.2.1
65642,X356_ano_flt,eth,1,2.2.1
66188,X687_ano_flt,eth,1,2.2.1
66305,X796_ano_flt,eth,1,2.2.1
66994,X1575_ano_flt,eth,1,2.2.1
67397,X1911_ano_flt,eth,1,2.2.1
67449,X2015_ano_flt,eth,1,2.2.1
67631,X340_ano_flt,eth,1,2.2.1
68489,X860_ano_flt,eth,1,2.2.1
68814,R23_ano_flt,eth,1,2.2.1
69282,X541_ano_flt,eth,1,2.2.1
70140,X73_ano_flt,eth,1,2.2.1
70192,X943_ano_flt,eth,1,2.2.1
70660,X104_ano_flt,eth,1,2.2.1
70868,X1414_ano_flt,eth,1,2.2.1
71024,R8_ano_flt,eth,1,2.2.1
72116,X648_ano_flt,eth,1,2.2.1
72246,X377_ano_flt,eth,1,2.2.1
73286,X846_ano_flt,eth,1,2.2.1
73741,X263_ano_flt,eth,1,2.2.1
74079,X1883_ano_flt,eth,1,2.2.1
74118,X1755_ano_flt,eth,1,2.2.1
74508,X378_ano_flt,eth,1,2.2.1
74677,X1564_ano_flt,eth,1,2.2.1
76666,1479149361993T894815lib5731nextseqn0051151bp,eth,1,2.2.1
76692,04R0292,eth,1,2.2.1
78434,1397853.3_res,eth,1,2.2.1
81606,1295727.3_sus,eth,1,2.2.1
82178,1773.18177_res,eth,1,2.2.1
82204,1773.18185_res,eth,1,2.2.1
82230,1773.18196_res,eth,1,2.2.1
82321,1773.18184_res,eth,1,2.2.1
82477,1773.18223_res,eth,1,2.2.1
82529,1773.18212_res,eth,1,2.2.1
82750,1479144119992T178115lib4986nextseqn0035151bp,eth,1,2.2.1
84596,TB-MoldovaSeq-DNA140-1558_S141_ndc,eth,1,2.2.1
85194,TB-MoldovaSeq-DNA030-61_S30_ndc,eth,1,2.2.1
87053,1397854.3_res,eth,1,2.2.1
87079,1773.21530_res,eth,1,2.2.1
87326,R8_ano,eth,1,2.2.1
87560,R73_ano,eth,1,2.2.1
87820,R108_ano,eth,1,2.2.1
87911,R50_ano,eth,1,2.2.1
88080,R80_ano,eth,1,2.2.1
88106,R61_ano,eth,1,2.2.1
88119,R88_ano,eth,1,2.2.1
88171,R58_ano,eth,1,2.2.1
88405,R10_ano,eth,1,2.2.1
88652,R104_ano,eth,1,2.2.1
88977,R72_ano,eth,1,2.2.1
89003,R89_ano,eth,1,2.2.1
89159,R18_ano,eth,1,2.2.1
89172,R68_ano,eth,1,2.2.1
89276,R45_ano,eth,1,2.2.1
89302,R85_ano,eth,1,2.2.1
89341,R67_ano,eth,1,2.2.1
89354,R55_ano,eth,1,2.2.1
89406,R84_ano,eth,1,2.2.1
89640,R107_ano,eth,1,2.2.1
89718,R23_ano,eth,1,2.2.1
89744,R69_ano,eth,1,2.2.1
93501,TB-MoldovaSeq-DNA071-544_S71_ndc,eth,1,2.2.1
93696,TB-MoldovaSeq-DNA0318-3760_S321_ndc,eth,1,2.2.1
93956,TB-MoldovaSeq-DNA085-249_S85_ndc,eth,1,2.2.1
93982,TB-MoldovaSeq-DNA175-2017_S176_ndc,eth,1,2.2.1
94008,TB-MoldovaSeq-DNA162-1446_S163_ndc,eth,1,2.2.1
94060,TB-MoldovaSeq-DNA041-423_S41_ndc,eth,1,2.2.1
94476,TB-MoldovaSeq-DNA012-385_S12_ndc,eth,1,2.2.1
94853,TB-MoldovaSeq-DNA024-243_S24_ndc,eth,1,2.2.1
